id,timestamp,image_path,predicted_class,predicted_label,confidence,status,missing_items,corrected_class,corrected_label,notes,face_count,training_candidate,exported_for_training,created_at,workplace_id,model_version,device_id,detected_hamer,detected_schaar,detected_sleutel,total_detections,model_type
147,20251222_200157,uploads\inspect_20251222_200157.jpg,2,NOK - Hamer weg,0.6969107985496521,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 19:01:57,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
146,20251222_200139,uploads\inspect_20251222_200139.jpg,0,OK,0.978161096572876,OK,[],,,,0,0,0,2025-12-22 19:01:39,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
145,20251222_195847,uploads\inspect_20251222_195847.jpg,7,NOK - Hamer en sleutel weg,0.9989423155784607,NOK,"[""hamer"", ""sleutel""]",,,,0,0,0,2025-12-22 18:58:47,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
144,20251222_195827,uploads\inspect_20251222_195827.jpg,2,NOK - Hamer weg,0.9406775832176208,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:58:27,2,,Linux - Chrome,0,0,0,0,classification
143,20251222_195756,uploads\inspect_20251222_195756.jpg,4,NOK - Schaar en sleutel weg,0.5900555849075317,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:57:56,2,,Linux - Chrome,0,0,0,0,classification
142,20251222_195732,uploads\inspect_20251222_195732.jpg,4,NOK - Schaar en sleutel weg,0.6456387639045715,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:57:32,2,,Linux - Chrome,0,0,0,0,classification
141,20251222_195703,uploads\inspect_20251222_195703.jpg,2,NOK - Hamer weg,0.7063575387001038,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:57:03,2,,Linux - Chrome,0,0,0,0,classification
140,20251222_195640,uploads\inspect_20251222_195640.jpg,7,NOK - Hamer en sleutel weg,0.9987494945526123,NOK,"[""hamer"", ""sleutel""]",,,,0,0,0,2025-12-22 18:56:40,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
139,20251222_195601,uploads\inspect_20251222_195601.jpg,7,NOK - Hamer en sleutel weg,0.9989423155784607,NOK,"[""hamer"", ""sleutel""]",,,,0,0,0,2025-12-22 18:56:01,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
138,20251222_195426,uploads\inspect_20251222_195426.jpg,2,NOK - Hamer weg,0.87,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:54:26,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
137,20251222_195403,uploads\inspect_20251222_195403.jpg,2,NOK - Hamer weg,0.87,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:54:03,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
136,20251222_195144,uploads\inspect_20251222_195144.jpg,2,NOK - Hamer weg,0.87,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:51:44,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
135,20251222_195007,uploads\inspect_20251222_195007.jpg,2,NOK - Hamer weg,0.87,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:50:07,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
134,20251222_194106,uploads\inspect_20251222_194106.jpg,2,NOK - Hamer weg,0.6839595437049866,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:41:06,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
133,20251222_193807,uploads\inspect_20251222_193807.jpg,2,NOK - Hamer weg,0.6839595437049866,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:38:07,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
132,20251222_193751,uploads\inspect_20251222_193751.jpg,2,NOK - Hamer weg,0.4288714826107025,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:37:51,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
131,20251222_193541,uploads\inspect_20251222_193541.jpg,2,NOK - Hamer weg,0.9204215407371521,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:35:41,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
130,20251222_193526,uploads\inspect_20251222_193526.jpg,2,NOK - Hamer weg,0.4288714826107025,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:35:26,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
129,20251222_193124,uploads\inspect_20251222_193124.jpg,2,NOK - Hamer weg,0.6962940096855164,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:31:24,2,,Linux - Chrome,0,0,0,0,classification
128,20251222_193052,uploads\inspect_20251222_193052.jpg,2,NOK - Hamer weg,0.7990209460258484,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:30:52,2,,Linux - Chrome,0,0,0,0,classification
127,20251222_192259,uploads\inspect_20251222_192259.jpg,2,NOK - Hamer weg,0.6839595437049866,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:22:59,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
126,20251222_192232,uploads\inspect_20251222_192232.jpg,2,NOK - Hamer weg,0.8894410133361816,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:22:32,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
125,20251222_192123,uploads\inspect_20251222_192123.jpg,5,NOK - Sleutel weg,0.5539896488189697,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 18:21:23,2,,Linux - Chrome,0,0,0,0,classification
124,20251222_192040,uploads\inspect_20251222_192040.jpg,2,NOK - Hamer weg,0.6826047301292419,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:20:40,2,,Linux - Chrome,0,0,0,0,classification
123,20251222_192016,uploads\inspect_20251222_192016.jpg,5,NOK - Sleutel weg,0.9547192454338074,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 18:20:17,2,,Linux - Chrome,0,0,0,0,classification
122,20251222_192000,uploads\inspect_20251222_192000.jpg,5,NOK - Sleutel weg,0.9783340692520142,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 18:20:00,2,,Linux - Chrome,0,0,0,0,classification
121,20251222_191939,uploads\inspect_20251222_191939.jpg,5,NOK - Sleutel weg,0.8943464159965515,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 18:19:39,2,,Linux - Chrome,0,0,0,0,classification
120,20251222_191917,uploads\inspect_20251222_191917.jpg,4,NOK - Schaar en sleutel weg,0.7497664093971252,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:19:17,2,,Linux - Chrome,0,0,0,0,classification
119,20251222_191854,uploads\inspect_20251222_191854.jpg,4,NOK - Schaar en sleutel weg,0.6196064949035645,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:18:54,2,,Linux - Chrome,0,0,0,0,classification
118,20251222_191830,uploads\inspect_20251222_191830.jpg,4,NOK - Schaar en sleutel weg,0.5646251440048218,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:18:30,2,,Linux - Chrome,0,0,0,0,classification
117,20251222_191812,uploads\inspect_20251222_191812.jpg,4,NOK - Schaar en sleutel weg,0.9223492741584778,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:18:12,2,,Linux - Chrome,0,0,0,0,classification
116,20251222_191745,uploads\inspect_20251222_191745.jpg,5,NOK - Sleutel weg,0.8163014054298401,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 18:17:45,2,,Linux - Chrome,0,0,0,0,classification
115,20251222_191718,uploads\inspect_20251222_191718.jpg,4,NOK - Schaar en sleutel weg,0.5637778639793396,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:17:18,2,,Linux - Chrome,0,0,0,0,classification
114,20251222_191654,uploads\inspect_20251222_191654.jpg,5,NOK - Sleutel weg,0.5178574323654175,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 18:16:54,2,,Linux - Chrome,0,0,0,0,classification
113,20251222_191603,uploads\inspect_20251222_191603.jpg,4,NOK - Schaar en sleutel weg,0.9680646061897278,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 18:16:03,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
112,20251222_191522,uploads\inspect_20251222_191522.jpg,2,NOK - Hamer weg,0.8317356705665588,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:15:22,2,,Linux - Chrome,0,0,0,0,classification
111,20251222_191501,uploads\inspect_20251222_191501.jpg,5,NOK - Sleutel weg,0.49291351437568665,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 18:15:01,2,,Linux - Chrome,0,0,0,0,classification
110,20251222_191430,uploads\inspect_20251222_191430.jpg,2,NOK - Hamer weg,0.8354266285896301,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:14:30,2,,Linux - Chrome,0,0,0,0,classification
109,20251222_191350,uploads\inspect_20251222_191350.jpg,2,NOK - Hamer weg,0.9984670281410217,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 18:13:50,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
108,20251222_172317,uploads\inspect_20251222_172317.jpg,2,NOK - Hamer weg,0.4995364546775818,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:23:17,2,,Linux - Chrome,0,0,0,0,classification
107,20251222_172301,uploads\inspect_20251222_172301.jpg,0,OK,0.6162379384040833,OK,[],,,,0,0,0,2025-12-22 16:23:01,2,,Linux - Chrome,0,0,0,0,classification
106,20251222_172239,uploads\inspect_20251222_172239.jpg,5,NOK - Sleutel weg,0.9020842909812927,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:22:39,2,,Linux - Chrome,0,0,0,0,classification
105,20251222_172221,uploads\inspect_20251222_172221.jpg,5,NOK - Sleutel weg,0.9081964492797852,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:22:21,2,,Linux - Chrome,0,0,0,0,classification
104,20251222_172203,uploads\inspect_20251222_172203.jpg,0,OK,0.5644299387931824,OK,[],,,,0,0,0,2025-12-22 16:22:03,2,,Linux - Chrome,0,0,0,0,classification
103,20251222_172137,uploads\inspect_20251222_172137.jpg,2,NOK - Hamer weg,0.8206586837768555,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:21:37,2,,Linux - Chrome,0,0,0,0,classification
102,20251222_172120,uploads\inspect_20251222_172120.jpg,2,NOK - Hamer weg,0.8219856023788452,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:21:20,2,,Linux - Chrome,0,0,0,0,classification
101,20251222_172015,uploads\inspect_20251222_172015.jpg,2,NOK - Hamer weg,0.5020254254341125,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:20:15,2,,Linux - Chrome,0,0,0,0,classification
100,20251222_171939,uploads\inspect_20251222_171939.jpg,2,NOK - Hamer weg,0.6113125681877136,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:19:39,2,,Linux - Chrome,0,0,0,0,classification
99,20251222_171911,uploads\inspect_20251222_171911.jpg,2,NOK - Hamer weg,0.669923722743988,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:19:11,2,,Linux - Chrome,0,0,0,0,classification
98,20251222_171854,uploads\inspect_20251222_171854.jpg,5,NOK - Sleutel weg,0.605937659740448,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:18:54,2,,Linux - Chrome,0,0,0,0,classification
97,20251222_171829,uploads\inspect_20251222_171829.jpg,2,NOK - Hamer weg,0.8029052019119263,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:18:29,2,,Linux - Chrome,0,0,0,0,classification
96,20251222_171316,uploads\inspect_20251222_171316.jpg,2,NOK - Hamer weg,0.6425825357437134,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:13:16,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
95,20251222_171238,uploads\inspect_20251222_171238.jpg,2,NOK - Hamer weg,0.9509341716766357,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:12:38,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
94,20251222_171215,uploads\inspect_20251222_171215.jpg,5,NOK - Sleutel weg,0.5566326379776001,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:12:15,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
93,20251222_171157,uploads\inspect_20251222_171157.jpg,0,OK,0.6216676235198975,OK,[],,,,0,0,0,2025-12-22 16:11:57,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
92,20251222_171114,uploads\inspect_20251222_171114.jpg,0,OK,0.7971305847167969,OK,[],,,,0,0,0,2025-12-22 16:11:14,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
91,20251222_171055,uploads\inspect_20251222_171055.jpg,5,NOK - Sleutel weg,0.4800799489021301,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:10:55,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
90,20251222_171031,uploads\inspect_20251222_171031.jpg,0,OK,0.534924328327179,OK,[],,,,0,0,0,2025-12-22 16:10:31,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
89,20251222_171010,uploads\inspect_20251222_171010.jpg,5,NOK - Sleutel weg,0.8358346819877625,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:10:10,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
88,20251222_170240,uploads\inspect_20251222_170240.jpg,5,NOK - Sleutel weg,0.914023220539093,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:02:40,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
87,20251222_170218,uploads\inspect_20251222_170218.jpg,0,OK,0.4865444302558899,OK,[],,,,0,0,0,2025-12-22 16:02:18,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
86,20251222_170200,uploads\inspect_20251222_170200.jpg,5,NOK - Sleutel weg,0.5201513171195984,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 16:02:00,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
85,20251222_170138,uploads\inspect_20251222_170138.jpg,2,NOK - Hamer weg,0.9136025309562683,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:01:38,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
84,20251222_170112,uploads\inspect_20251222_170112.jpg,2,NOK - Hamer weg,0.5252575278282166,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 16:01:12,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
83,20251222_170052,uploads\inspect_20251222_170052.jpg,3,NOK - Schaar weg,0.2681291997432709,NOK,"[""schaar""]",,,,0,0,0,2025-12-22 16:00:52,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
82,20251222_170028,uploads\inspect_20251222_170028.jpg,6,NOK - Alleen sleutel,0.8069589734077454,NOK,"[""hamer"", ""schaar""]",,,,0,0,0,2025-12-22 16:00:28,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
81,20251222_165941,uploads\inspect_20251222_165941.jpg,2,NOK - Hamer weg,0.9976212382316589,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:59:41,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
80,20251222_165923,uploads\inspect_20251222_165923.jpg,2,NOK - Hamer weg,0.9994039535522461,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:59:23,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
79,20251222_165849,uploads\inspect_20251222_165849.jpg,1,NOK - Alles weg,0.9809544086456299,NOK,"[""hamer"", ""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 15:58:49,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
78,20251222_165822,uploads\inspect_20251222_165822.jpg,1,NOK - Alles weg,0.9084358215332031,NOK,"[""hamer"", ""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 15:58:22,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
77,20251222_165750,uploads\inspect_20251222_165750.jpg,0,OK,0.9992316961288452,OK,[],,,,0,0,0,2025-12-22 15:57:50,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
76,20251222_165710,uploads\inspect_20251222_165710.jpg,2,NOK - Hamer weg,0.3105403482913971,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:57:10,2,,Linux - Chrome,0,0,0,0,classification
75,20251222_165624,uploads\inspect_20251222_165624.jpg,2,NOK - Hamer weg,0.8777116537094116,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:56:24,2,,Linux - Chrome,0,0,0,0,classification
74,20251222_165454,uploads\inspect_20251222_165454.jpg,2,NOK - Hamer weg,0.8611891269683838,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:54:55,2,,Linux - Chrome,0,0,0,0,classification
73,20251222_165427,uploads\inspect_20251222_165427.jpg,5,NOK - Sleutel weg,0.6502164602279663,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 15:54:27,2,,Linux - Chrome,0,0,0,0,classification
72,20251222_165355,uploads\inspect_20251222_165355.jpg,2,NOK - Hamer weg,0.9499305486679077,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:53:55,2,,Linux - Chrome,0,0,0,0,classification
71,20251222_165326,uploads\inspect_20251222_165326.jpg,5,NOK - Sleutel weg,0.6213132739067078,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 15:53:26,2,,Linux - Chrome,0,0,0,0,classification
70,20251222_165258,uploads\inspect_20251222_165258.jpg,2,NOK - Hamer weg,0.787346363067627,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:52:58,2,,Linux - Chrome,0,0,0,0,classification
69,20251222_165234,uploads\inspect_20251222_165234.jpg,5,NOK - Sleutel weg,0.6086317300796509,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 15:52:34,2,,Linux - Chrome,0,0,0,0,classification
68,20251222_165142,uploads\inspect_20251222_165142.jpg,2,NOK - Hamer weg,0.9867205619812012,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:51:42,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
67,20251222_165128,uploads\inspect_20251222_165128.jpg,2,NOK - Hamer weg,0.9984670281410217,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 15:51:28,2,,Windows - 10/11 - Firefox,0,0,0,0,classification
66,20251222_130243,uploads\inspect_20251222_130243.jpg,2,NOK - Hamer weg,0.8799768090248108,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 12:02:43,2,,Linux - Chrome,0,0,0,0,classification
65,20251222_130148,uploads\inspect_20251222_130148.jpg,2,NOK - Hamer weg,0.7874880433082581,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 12:01:48,2,,Linux - Chrome,0,0,0,0,classification
64,20251222_130113,uploads\inspect_20251222_130113.jpg,2,NOK - Hamer weg,0.9453030824661255,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 12:01:14,2,,Linux - Chrome,0,0,0,0,classification
63,20251222_125955,uploads\inspect_20251222_125955.jpg,2,NOK - Hamer weg,0.9779772758483887,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 11:59:56,2,,Linux - Chrome,0,0,0,0,classification
62,20251222_125842,uploads\inspect_20251222_125842.jpg,5,NOK - Sleutel weg,0.6691539287567139,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 11:58:42,2,,Linux - Chrome,0,0,0,0,classification
61,20251222_125719,uploads\inspect_20251222_125719.jpg,5,NOK - Sleutel weg,0.5039422512054443,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 11:57:19,2,,Linux - Chrome,0,0,0,0,classification
60,20251222_125604,uploads\inspect_20251222_125604.jpg,5,NOK - Sleutel weg,0.8214571475982666,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 11:56:04,2,,Linux - Chrome,0,0,0,0,classification
59,20251222_125528,uploads\inspect_20251222_125528.jpg,2,NOK - Hamer weg,0.7514824271202087,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 11:55:29,2,,Linux - Chrome,0,0,0,0,classification
58,20251222_125434,uploads\inspect_20251222_125434.jpg,5,NOK - Sleutel weg,0.7753583192825317,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 11:54:34,2,,Linux - Chrome,0,0,0,0,classification
57,20251222_125400,uploads\inspect_20251222_125400.jpg,2,NOK - Hamer weg,0.9578930139541626,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 11:54:01,2,,Linux - Chrome,0,0,0,0,classification
56,20251222_125317,uploads\inspect_20251222_125317.jpg,4,NOK - Schaar en sleutel weg,0.33077192306518555,NOK,"[""schaar"", ""sleutel""]",,,,0,0,0,2025-12-22 11:53:17,2,,Linux - Chrome,0,0,0,0,classification
55,20251222_125221,uploads\inspect_20251222_125221.jpg,5,NOK - Sleutel weg,0.8070821762084961,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 11:52:21,2,,Linux - Chrome,0,0,0,0,classification
54,20251222_125155,uploads\inspect_20251222_125155.jpg,5,NOK - Sleutel weg,0.5995159149169922,NOK,"[""sleutel""]",,,,0,0,0,2025-12-22 11:51:55,2,,Linux - Chrome,0,0,0,0,classification
53,20251222_125126,uploads\inspect_20251222_125126.jpg,2,NOK - Hamer weg,0.9762755632400513,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 11:51:26,2,,Linux - Chrome,0,0,0,0,classification
52,20251222_125039,uploads\inspect_20251222_125039.jpg,2,NOK - Hamer weg,0.7063143253326416,NOK,"[""hamer""]",,,,0,0,0,2025-12-22 11:50:39,2,,Linux - Chrome,0,0,0,0,classification
51,20251222_123720,uploads\inspect_20251222_123720.jpg,3,NOK - Schaar weg,0.48831459879875183,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,1,1,2025-12-22 11:37:20,2,,Linux - Chrome,0,0,0,0,classification
50,20251222_123649,uploads\inspect_20251222_123649.jpg,2,NOK - Hamer weg,0.5874924063682556,NOK,"[""hamer""]",0,OK,,0,1,1,2025-12-22 11:36:50,2,,Linux - Chrome,0,0,0,0,classification
49,20251222_123618,uploads\inspect_20251222_123618.jpg,5,NOK - Sleutel weg,0.9769768118858337,NOK,"[""sleutel""]",0,OK,,0,1,1,2025-12-22 11:36:18,2,,Linux - Chrome,0,0,0,0,classification
48,20251222_123447,uploads\inspect_20251222_123447.jpg,5,NOK - Sleutel weg,0.7142418622970581,NOK,"[""sleutel""]",0,OK,,0,1,1,2025-12-22 11:34:47,2,,Linux - Chrome,0,0,0,0,classification
47,20251222_123327,uploads\inspect_20251222_123327.jpg,2,NOK - Hamer weg,0.6573697924613953,NOK,"[""hamer""]",3,NOK-schaar_weg,,0,1,1,2025-12-22 11:33:27,2,,Linux - Chrome,0,0,0,0,classification
46,20251222_123232,uploads\inspect_20251222_123232.jpg,2,NOK - Hamer weg,0.6963881850242615,NOK,"[""hamer""]",1,NOK-alles_weg,,0,1,1,2025-12-22 11:32:32,2,,Linux - Chrome,0,0,0,0,classification
45,20251222_123144,uploads\inspect_20251222_123144.jpg,5,NOK - Sleutel weg,0.9661380648612976,NOK,"[""sleutel""]",0,OK,,0,1,1,2025-12-22 11:31:45,2,,Linux - Chrome,0,0,0,0,classification
44,20251222_123048,uploads\inspect_20251222_123048.jpg,5,NOK - Sleutel weg,0.7883176803588867,NOK,"[""sleutel""]",5,NOK - Sleutel weg,,0,0,0,2025-12-22 11:30:48,2,,Linux - Chrome,0,0,0,0,classification
43,20251222_122953,uploads\inspect_20251222_122953.jpg,2,NOK - Hamer weg,0.42987266182899475,NOK,"[""hamer""]",3,NOK-schaar_weg,,0,1,1,2025-12-22 11:29:54,2,,Linux - Chrome,0,0,0,0,classification
42,20251222_122901,uploads\inspect_20251222_122901.jpg,2,NOK - Hamer weg,0.5400232076644897,NOK,"[""hamer""]",2,NOK - Hamer weg,,0,1,1,2025-12-22 11:29:02,2,,Linux - Chrome,0,0,0,0,classification
41,20251222_122809,uploads\inspect_20251222_122809.jpg,5,NOK - Sleutel weg,0.9414693713188171,NOK,"[""sleutel""]",5,NOK - Sleutel weg,,0,0,0,2025-12-22 11:28:10,2,,Linux - Chrome,0,0,0,0,classification
40,20251222_122712,uploads\inspect_20251222_122712.jpg,5,NOK - Sleutel weg,0.9364273548126221,NOK,"[""sleutel""]",5,NOK - Sleutel weg,,0,0,0,2025-12-22 11:27:12,2,,Linux - Chrome,0,0,0,0,classification
39,20251222_122604,uploads\inspect_20251222_122604.jpg,3,NOK - Schaar weg,0.8759861588478088,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,0,0,2025-12-22 11:26:04,2,,Linux - Chrome,0,0,0,0,classification
38,20251222_122442,uploads\inspect_20251222_122442.jpg,2,NOK - Hamer weg,0.7914098501205444,NOK,"[""hamer""]",4,NOK-schaar_sleutel_weg,,0,1,1,2025-12-22 11:24:42,2,,Linux - Chrome,0,0,0,0,classification
37,20251222_122313,uploads\inspect_20251222_122313.jpg,5,NOK - Sleutel weg,0.49925604462623596,NOK,"[""sleutel""]",4,NOK-schaar_sleutel_weg,,0,1,1,2025-12-22 11:23:13,2,,Linux - Chrome,0,0,0,0,classification
36,20251222_122213,uploads\inspect_20251222_122213.jpg,3,NOK - Schaar weg,0.7320336103439331,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,0,0,2025-12-22 11:22:13,2,,Linux - Chrome,0,0,0,0,classification
35,20251222_122119,uploads\inspect_20251222_122119.jpg,3,NOK - Schaar weg,0.5790555477142334,NOK,"[""schaar""]",2,NOK-hamer_weg,,0,1,1,2025-12-22 11:21:19,2,,Linux - Chrome,0,0,0,0,classification
34,20251222_122018,uploads\inspect_20251222_122018.jpg,5,NOK - Sleutel weg,0.4873800575733185,NOK,"[""sleutel""]",0,OK,,0,1,1,2025-12-22 11:20:18,2,,Linux - Chrome,0,0,0,0,classification
33,20251222_121907,uploads\inspect_20251222_121907.jpg,0,OK,0.5874261260032654,OK,[],0,OK,,0,1,1,2025-12-22 11:19:07,2,,Linux - Chrome,0,0,0,0,classification
32,20251222_121808,uploads\inspect_20251222_121808.jpg,0,OK,0.9637466669082642,OK,[],0,OK,,0,0,0,2025-12-22 11:18:09,2,,Linux - Chrome,0,0,0,0,classification
31,20251222_121735,uploads\inspect_20251222_121735.jpg,0,OK,0.9624115228652954,OK,[],0,OK,,0,0,0,2025-12-22 11:17:35,2,,Linux - Chrome,0,0,0,0,classification
30,20251222_121638,uploads\inspect_20251222_121638.jpg,2,NOK - Hamer weg,0.7274350523948669,NOK,"[""hamer""]",0,OK,,0,1,1,2025-12-22 11:16:38,2,,Linux - Chrome,0,0,0,0,classification
29,20251221_211907,uploads\inspect_20251221_211907.jpg,5,NOK - Sleutel weg,0.91970294713974,NOK,"[""sleutel""]",5,NOK - Sleutel weg,,0,0,0,2025-12-21 20:19:07,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
28,20251221_211837,uploads\inspect_20251221_211837.jpg,5,NOK - Sleutel weg,0.5906552672386169,NOK,"[""sleutel""]",5,NOK - Sleutel weg,,0,1,1,2025-12-21 20:18:38,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
27,20251221_211817,uploads\inspect_20251221_211817.jpg,2,NOK - Hamer weg,0.5533286333084106,NOK,"[""hamer""]",2,NOK - Hamer weg,,0,1,1,2025-12-21 20:18:17,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
26,20251221_211740,uploads\inspect_20251221_211740.jpg,2,NOK - Hamer weg,0.7517350912094116,NOK,"[""hamer""]",0,OK,,0,1,1,2025-12-21 20:17:40,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
25,20251221_211653,uploads\inspect_20251221_211653.jpg,0,OK,0.4631165564060211,OK,[],0,OK,,0,1,1,2025-12-21 20:16:53,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
